id,x,y,value,data_type,origin
33220,593,65,0.2247120911487498,fire,EnvNat
33221,789,442,0.5981283990089797,neurological-conditions,Phys
33222,652,106,0.4625249621322661,heavy-metal-contamination,EnvAntro
33223,593,462,0.2074787968911466,floods,EnvNat
33224,192,445,0.5759349395473218,plastic-pollution,EnvAntro
33225,538,149,0.8170671975760456,gini,Socioeco
33226,750,447,0.0879304761365818,obesity,Phys
33227,588,211,0.7924805716677576,obesity,Phys
33228,693,41,0.5181734010933764,tornados,EnvNat
33229,579,298,0.4596058041103309,extractive-industry-employment,Socioeco
33230,324,263,0.766944629420805,fire,EnvNat
33231,549,45,0.9785576395188564,respiratory-illness,Phys
33232,776,21,0.9745590132645706,food-insecurity-index,Socioeco
33233,407,41,0.0179013487322029,heavy-metal-contamination,EnvAntro
33234,838,256,0.0346883383484556,chronic-pain,Phys
33235,163,29,0.5423258802512148,gdp,Socioeco
33236,270,93,0.0840520577569476,depression,Emo
33237,101,472,0.2849000136893775,fire,EnvNat
33238,887,431,0.7513995300163868,species-extinction,EnvAntro
33239,121,463,0.3122072456373465,fire,EnvNat
33240,788,424,0.4716845621259721,depression,Emo
33241,318,13,0.3162503043405831,plastic-pollution,EnvAntro
33242,210,69,0.1900975387577503,poverty-index,Socioeco
33243,755,442,0.0736970040848602,depression,Emo
33244,908,291,0.865980617656267,fire,EnvNat
33245,453,444,0.939769068377008,gdp,Socioeco
33246,299,15,0.3795402721074384,community-resilience,Emo
33247,312,437,0.7983491633674842,fire,EnvNat
33248,543,180,0.9890179606874016,plastic-pollution,EnvAntro
33249,545,263,0.8894762191512027,plastic-pollution,EnvAntro
33250,933,444,0.7603663889956674,isolation,Emo
33251,509,141,0.9437612257004612,gini,Socioeco
33252,946,65,0.9683759936250596,fire,EnvNat
33253,261,471,0.3595304772703763,fire,EnvNat
33254,533,77,0.9340081293336078,poverty-index,Socioeco
33255,489,451,0.5976092019928915,gdp,Socioeco
33256,690,155,0.6700914596473914,fire,EnvNat
33257,427,3,0.1776881229935849,species-extinction,EnvAntro
33258,780,44,0.5766305121773618,fire,EnvNat
33259,644,71,0.4692925637193412,earthquakes,EnvNat
33260,652,182,0.7028194035843776,fire,EnvNat
33261,487,430,0.0391427304945681,neurological-conditions,Phys
33262,968,50,0.0121042748466891,gini,Socioeco
33263,685,56,0.5332814518997622,fire,EnvNat
33264,455,167,0.1116714265103242,plastic-pollution,EnvAntro
33265,742,475,0.5968919570654921,tornados,EnvNat
33266,558,100,0.926881432441776,extractive-industry-employment,Socioeco
33267,832,438,0.6409458770954748,species-extinction,EnvAntro
33268,351,456,0.4147067885371608,chronic-disease,Phys
33269,394,263,0.9478352578493782,heavy-metal-contamination,EnvAntro
33270,542,224,0.6829830054652822,fire,EnvNat
33271,597,215,0.1112730223706837,fire,EnvNat
33272,584,49,0.5569046056908408,gini,Socioeco
33273,733,463,0.8004788663091148,anxiety,Emo
33274,161,64,0.8449213204473199,isolation,Emo
33275,258,94,0.6771972651689068,healthcare-access,Socioeco
33276,660,113,0.8583520919124153,fire,EnvNat
33277,40,469,0.566539414994624,gini,Socioeco
33278,89,61,0.0764930364517861,chronic-pain,Phys
33279,870,448,0.6151826586526579,fire,EnvNat
33280,716,137,0.2370297005064913,extractive-industry-employment,Socioeco
33281,160,25,0.0518949006177008,fire,EnvNat
33282,304,229,0.4314010931669769,fire,EnvNat
33283,353,28,0.629292057107251,earthquakes,EnvNat
33284,308,309,0.7236210480799765,anxiety,Emo
33285,577,150,0.4064656328205241,extractive-industry-employment,Socioeco
33286,328,78,0.3696791329218791,migration-rate,Socioeco
33287,774,63,0.2957430866974843,fire,EnvNat
33288,388,240,0.0215699304325254,community-resilience,Emo
33289,995,42,0.4958893759931895,obesity,Phys
33290,441,458,0.662597473022993,neurological-conditions,Phys
33291,492,88,0.2895408203051253,heavy-metal-contamination,EnvAntro
33292,572,305,0.8756348421585021,neurological-conditions,Phys
33293,833,140,0.9629945812516902,fire,EnvNat
33294,354,320,0.5318546803427873,fire,EnvNat
33295,659,72,0.463474470134674,plastic-pollution,EnvAntro
33296,522,470,0.8730461045170773,volcanic-eruptions,EnvNat
33297,749,93,0.7824683344171306,earthquakes,EnvNat
33298,656,85,0.1079930560347781,chronic-pain,Phys
33299,470,152,0.0217683207773374,fire,EnvNat
33300,896,242,0.5737281311372794,autoimmune-disorders,Phys
33301,895,288,0.7163188538650428,rare-earth-mining,EnvAntro
33302,581,214,0.5197182566529402,species-extinction,EnvAntro
33303,595,163,0.0027848166090497,fire,EnvNat
33304,279,129,0.6179252723520712,fire,EnvNat
33305,743,33,0.0603706591371717,plastic-pollution,EnvAntro
33306,758,446,0.8486742008329112,fire,EnvNat
33307,899,310,0.4039683123276585,fire,EnvNat
33308,688,95,0.2552176979861877,fire,EnvNat
33309,72,48,0.1443321839603522,volcanic-eruptions,EnvNat
33310,538,75,0.0398629473248983,fire,EnvNat
33311,562,180,0.8035244142047893,anxiety,Emo
33312,91,479,0.4945005679815459,gdp,Socioeco
33313,540,267,0.977331443817158,depression,Emo
33314,716,200,0.4458592426581782,heavy-metal-contamination,EnvAntro
33315,485,75,0.1030292268033987,depression,Emo
33316,530,91,0.4938828323369996,migration-rate,Socioeco
33317,458,163,0.642169418806662,poverty-index,Socioeco
33318,197,73,0.9985085438608802,anxiety,Emo
33319,214,174,0.2022582244628412,depression,Emo
33320,532,435,0.6600990325628906,chronic-disease,Phys
33321,597,91,0.1042313957753329,volcanic-eruptions,EnvNat
33322,472,191,0.8040333249431898,smog,EnvAntro
33323,801,478,0.1316036989094831,earthquakes,EnvNat
33324,84,52,0.5640411746276455,deforestation,EnvAntro
33325,252,184,0.7410398416869971,community-resilience,Emo
33326,376,53,0.899846285682038,fire,EnvNat
33327,861,40,0.8046058641535251,smog,EnvAntro
33328,811,157,0.2184186032697461,cancer-rate,Phys
33329,666,88,0.5015216851898904,cancer-rate,Phys
33330,316,266,0.6617461748726917,rare-earth-mining,EnvAntro
33331,929,53,0.2252076381313413,earthquakes,EnvNat
33332,608,173,0.8236256454279742,respiratory-illness,Phys
33333,717,433,0.3586862032337635,earthquakes,EnvNat
33334,772,75,0.4731702816584203,respiratory-illness,Phys
33335,813,477,0.3158637017643029,suicide,Emo
33336,690,51,0.5547873085477838,community-resilience,Emo
33337,626,296,0.497370633808966,depression,Emo
33338,224,133,0.6654263398602158,chronic-pain,Phys
33339,776,421,0.3695259864317575,fire,EnvNat
33340,161,104,0.1630192830953751,suicide,Emo
33341,494,178,0.7649302448032558,food-insecurity-index,Socioeco
33342,211,162,0.9091314538958252,fire,EnvNat
33343,635,276,0.97756217738176,fire,EnvNat
33344,462,461,0.9061278119407516,fire,EnvNat
33345,917,461,0.6704272292252283,community-resilience,Emo
33346,279,7,0.5049817238623294,fire,EnvNat
33347,679,469,0.1679792559120698,gini,Socioeco
33348,601,122,0.7228873906731319,suicide,Emo
33349,662,465,0.6777878399561883,cancer-rate,Phys
33350,543,232,0.600879742440767,depression,Emo
33351,593,61,0.7535767819746669,rare-earth-mining,EnvAntro
33352,773,141,0.1672363890189006,fire,EnvNat
33353,674,70,0.64291992108346,rare-earth-mining,EnvAntro
33354,308,106,0.5865940668886227,fire,EnvNat
33355,60,172,0.0438755242293985,fire,EnvNat
33356,800,165,0.243435557229088,isolation,Emo
33357,685,46,0.4758839900004975,fire,EnvNat
33358,254,95,0.6420526445816753,anxiety,Emo
33359,518,447,0.2199007692531834,fire,EnvNat
33360,584,429,0.183682458009857,chronic-disease,Phys
33361,312,219,0.4057202308092406,volcanic-eruptions,EnvNat
33362,78,52,0.331230846904524,heavy-metal-contamination,EnvAntro
33363,364,31,0.8636723417459993,fire,EnvNat
33364,221,447,0.5475373188008841,volcanic-eruptions,EnvNat
33365,906,337,0.1383579362735143,gdp,Socioeco
33366,892,459,0.8401054852199391,fire,EnvNat
33367,758,9,0.3267074797374758,fire,EnvNat
33368,906,461,0.0144758209933069,species-extinction,EnvAntro
33369,500,438,0.1359256994171007,community-resilience,Emo
33370,916,42,0.6145468573652985,fire,EnvNat
33371,593,164,0.985807459963944,floods,EnvNat
33372,502,99,0.9367579319769098,volcanic-eruptions,EnvNat
33373,313,421,0.1967093517976332,migration-rate,Socioeco
33374,689,36,0.6824065652739864,fire,EnvNat
33375,718,467,0.1284816230843438,fire,EnvNat
33376,292,456,0.3846242588593438,autoimmune-disorders,Phys
33377,548,105,0.6358026056705955,respiratory-illness,Phys
33378,834,237,0.8295140309118568,tornados,EnvNat
33379,47,477,0.6842478873318726,plastic-pollution,EnvAntro
33380,228,455,0.4472660157242151,fire,EnvNat
33381,657,56,0.082673727741128,fire,EnvNat
33382,666,131,0.3222084621610361,anxiety,Emo
33383,496,98,0.7672870384315903,tornados,EnvNat
33384,838,302,0.4536744000025632,cancer-rate,Phys
33385,92,38,0.5273274209960098,chronic-disease,Phys
33386,310,71,0.8335999659094385,plastic-pollution,EnvAntro
33387,303,45,0.8849018846958563,plastic-pollution,EnvAntro
33388,240,136,0.8118335369992857,volcanic-eruptions,EnvNat
33389,425,28,0.8958476745358259,community-resilience,Emo
33390,827,53,0.4406556333346769,poverty-index,Socioeco
33391,542,445,0.8198318272931315,poverty-index,Socioeco
33392,694,113,0.9876954161725892,fire,EnvNat
33393,276,24,0.3840881423617924,tornados,EnvNat
33394,260,475,0.5039015463949263,smog,EnvAntro
33395,178,125,0.6677208974735078,fire,EnvNat
33396,262,112,0.1416979362394275,floods,EnvNat
33397,390,46,0.7374389788794403,neurological-conditions,Phys
33398,374,480,0.0335595221159059,fire,EnvNat
33399,718,133,0.4957236297542373,healthcare-access,Socioeco
33400,730,110,0.3374307136791444,fire,EnvNat
33401,194,466,0.7834457065925317,floods,EnvNat
33402,332,220,0.0018310179940314,respiratory-illness,Phys
33403,116,459,0.3716327713527368,chronic-pain,Phys
33404,592,281,0.2530811690342841,fire,EnvNat
33405,504,143,0.6518701626288216,heavy-metal-contamination,EnvAntro
33406,839,209,0.6208068592288553,gini,Socioeco
33407,382,241,0.5896276029684429,community-resilience,Emo
33408,773,464,0.9123658401060748,food-insecurity-index,Socioeco
33409,798,36,0.1639739166066969,chronic-pain,Phys
33410,896,421,0.4544623305606843,isolation,Emo
33411,123,53,0.1137540910763428,heavy-metal-contamination,EnvAntro
33412,22,478,0.0486448200621987,tornados,EnvNat
33413,686,88,0.668834105082444,extractive-industry-employment,Socioeco
33414,583,242,0.9199602011132696,fire,EnvNat
33415,808,227,0.6785854918851288,respiratory-illness,Phys
33416,350,274,0.4241560343651976,poverty-index,Socioeco
33417,615,165,0.883098917883359,earthquakes,EnvNat
33418,476,481,0.4424039851426847,gini,Socioeco
33419,879,132,0.8754320384732635,fire,EnvNat
33420,305,78,0.3821721688077177,fire,EnvNat
33421,513,86,0.1425340218913804,tornados,EnvNat
33422,823,48,0.5645669489079271,respiratory-illness,Phys
33423,752,118,0.2916284800037731,fire,EnvNat
33424,365,468,0.3371261053418271,floods,EnvNat
33425,713,165,0.3809266745020511,gini,Socioeco
33426,253,7,0.543291819629659,neurological-conditions,Phys
33427,987,477,0.6316961016103674,isolation,Emo
33428,596,142,0.4560718444100182,fire,EnvNat
33429,300,106,0.0450356593107774,plastic-pollution,EnvAntro
33430,850,90,0.0365060613339051,cancer-rate,Phys
33431,475,216,0.853363829677653,anxiety,Emo
33432,640,446,0.1097926966513905,tornados,EnvNat
33433,584,124,0.6435850052783698,extractive-industry-employment,Socioeco
33434,799,189,0.8885009317124541,fire,EnvNat
33435,886,302,0.0634063791824722,poverty-index,Socioeco
33436,585,59,0.2766518577800222,tornados,EnvNat
33437,213,94,0.2388301990147898,fire,EnvNat
33438,951,449,0.565089339926442,chronic-disease,Phys
33439,717,181,0.8478999369509328,respiratory-illness,Phys
33440,354,24,0.7986076379216531,healthcare-access,Socioeco
33441,760,166,0.999097203863206,fire,EnvNat
33442,359,249,0.2307301401114546,autoimmune-disorders,Phys
33443,963,472,0.1920802116349992,cancer-rate,Phys
33444,562,129,0.6259370574001766,fire,EnvNat
33445,593,158,0.4321691354633138,fire,EnvNat
33446,180,113,0.3598532749772264,migration-rate,Socioeco
33447,920,441,0.2925563107850663,species-extinction,EnvAntro
33448,645,435,0.4807358313591251,autoimmune-disorders,Phys
33449,907,479,0.9656273016621618,chronic-disease,Phys
33450,754,48,0.0839329125761463,depression,Emo
33451,635,443,0.4879493786006692,neurological-conditions,Phys
33452,315,299,0.1756448064770964,floods,EnvNat
33453,138,451,0.5710489345324918,chronic-pain,Phys
33454,515,139,0.0917654252742106,fire,EnvNat
33455,754,474,0.1447350742639396,fire,EnvNat
33456,176,76,0.6953203221556586,fire,EnvNat
33457,278,58,0.3637463034886062,species-extinction,EnvAntro
33458,565,78,0.9329243945952738,healthcare-access,Socioeco
33459,565,249,0.7373865110977706,chronic-disease,Phys
33460,827,156,0.7579767257578218,neurological-conditions,Phys
33461,548,110,0.3760858415459689,deforestation,EnvAntro
33462,902,473,0.6073109519251825,chronic-disease,Phys
33463,792,103,0.0537627159104299,floods,EnvNat
33464,578,481,0.3203155238971195,autoimmune-disorders,Phys
33465,584,212,0.929962270499957,heavy-metal-contamination,EnvAntro
33466,818,41,0.8085148921724956,respiratory-illness,Phys
33467,890,428,0.3570545388435432,volcanic-eruptions,EnvNat
33468,239,136,0.1430690188489436,fire,EnvNat
33469,543,464,0.7070369235721438,fire,EnvNat
33470,588,123,0.2416876354226009,fire,EnvNat
33471,724,436,0.0431645885347194,fire,EnvNat
33472,517,455,0.8017228255331962,fire,EnvNat
33473,849,60,0.535348272436108,fire,EnvNat
33474,987,56,0.211631100966313,isolation,Emo
33475,633,180,0.3907235879899722,community-resilience,Emo
33476,799,170,0.6538246905108679,chronic-disease,Phys
33477,271,436,0.1038962902735988,gdp,Socioeco
33478,376,242,0.4647094820270863,respiratory-illness,Phys
33479,257,195,0.2100419314158601,tornados,EnvNat
33480,317,270,0.5337547819264873,heavy-metal-contamination,EnvAntro
33481,170,101,0.7073978367994479,migration-rate,Socioeco
33482,744,165,0.8576995487654626,fire,EnvNat
33483,749,170,0.9617049990691448,migration-rate,Socioeco
33484,929,451,0.8054238159103717,community-resilience,Emo
33485,961,462,0.5189161357505359,chronic-disease,Phys
33486,691,149,0.4732304612252144,healthcare-access,Socioeco
33487,665,129,0.3591134774335659,chronic-disease,Phys
33488,209,58,0.0461155077723575,respiratory-illness,Phys
33489,248,96,0.2306380939081349,isolation,Emo
33490,850,284,0.0621542899440084,fire,EnvNat
33491,758,153,0.345646381262388,fire,EnvNat
33492,833,453,0.6241360711806248,fire,EnvNat
33493,874,435,0.5392073356856324,migration-rate,Socioeco
33494,812,62,0.889426614901457,fire,EnvNat
33495,348,284,0.7713972962174567,healthcare-access,Socioeco
33496,762,47,0.4907581781374548,food-insecurity-index,Socioeco
33497,55,51,0.3459658496992089,fire,EnvNat
33498,852,52,0.6977298389230518,earthquakes,EnvNat
33499,140,448,0.0169972133361623,depression,Emo
33500,289,11,0.1965566120277008,volcanic-eruptions,EnvNat
33501,508,454,0.2590929914454869,fire,EnvNat
33502,903,461,0.5318961118777599,fire,EnvNat
33503,642,174,0.9447259195791076,chronic-disease,Phys
33504,655,107,0.3667050886098913,fire,EnvNat
33505,691,59,0.2621055656643498,anxiety,Emo
33506,676,105,0.1692723128519887,isolation,Emo
33507,851,462,0.086127431143664,fire,EnvNat
33508,391,475,0.8198426896348345,smog,EnvAntro
33509,621,116,0.8489278071124099,anxiety,Emo
33510,320,86,0.3095781109351662,fire,EnvNat
33511,589,79,0.37074825355957,volcanic-eruptions,EnvNat
33512,801,19,0.5193751640940867,chronic-disease,Phys
33513,323,460,0.0480959418115582,fire,EnvNat
33514,835,141,0.3268244242022922,fire,EnvNat
33515,834,419,0.9670611080433592,anxiety,Emo
33516,501,157,0.4027781486333938,healthcare-access,Socioeco
33517,514,218,0.4064159745291488,suicide,Emo
33518,313,259,0.2235886406590816,respiratory-illness,Phys
33519,874,459,0.1796736940524871,fire,EnvNat
33520,309,426,0.3179390516398106,fire,EnvNat
33521,801,150,0.1450080334724326,anxiety,Emo
33522,641,170,0.0209296558323298,volcanic-eruptions,EnvNat
33523,833,49,0.4620011107197828,obesity,Phys
33524,562,119,0.0678393031721062,fire,EnvNat
33525,238,19,0.9214027086115,obesity,Phys
33526,822,76,0.901700613954963,fire,EnvNat
33527,776,175,0.9377976201983312,poverty-index,Socioeco
33528,530,77,0.3921986539914522,neurological-conditions,Phys
33529,293,61,0.5506905879977826,chronic-disease,Phys
33530,316,49,0.7356854531273236,species-extinction,EnvAntro
33531,327,252,0.046130130275037,tornados,EnvNat
33532,367,27,0.6310282830718269,respiratory-illness,Phys
33533,393,34,0.6957332712309032,earthquakes,EnvNat
33534,562,247,0.1821215971379228,fire,EnvNat
33535,731,48,0.6873533329407758,respiratory-illness,Phys
33536,245,86,0.564807398881111,community-resilience,Emo
33537,878,307,0.1990942291207468,anxiety,Emo
33538,480,157,0.9137760638157012,volcanic-eruptions,EnvNat
33539,116,448,0.7344150105470454,gini,Socioeco
33540,697,121,0.746757647828386,gini,Socioeco
33541,802,19,0.9171197223860096,tornados,EnvNat
33542,987,37,0.5938122779087921,earthquakes,EnvNat
33543,767,48,0.7327437097718917,fire,EnvNat
33544,172,129,0.6724402663735848,smog,EnvAntro
33545,368,8,0.8161581129543851,fire,EnvNat
33546,884,434,0.3563563574112206,species-extinction,EnvAntro
33547,785,150,0.1232225832256718,fire,EnvNat
33548,210,447,0.0535064112778493,fire,EnvNat
33549,600,69,0.2498106568702975,fire,EnvNat
33550,546,208,0.7698580280778385,volcanic-eruptions,EnvNat
33551,567,35,0.2845304429593073,healthcare-access,Socioeco
33552,628,299,0.5396164588143445,deforestation,EnvAntro
33553,543,102,0.1431909007521514,fire,EnvNat
33554,465,441,0.9653190497695862,anxiety,Emo
33555,656,175,0.3550569151888286,heavy-metal-contamination,EnvAntro
33556,526,471,0.319143342083532,food-insecurity-index,Socioeco
33557,566,125,0.3199105209678688,floods,EnvNat
33558,491,454,0.3530384439149824,migration-rate,Socioeco
33559,572,171,0.9867122009355196,smog,EnvAntro
33560,822,46,0.8248008520537341,fire,EnvNat
33561,608,444,0.5745511318127442,fire,EnvNat
33562,330,463,0.7990146985852518,healthcare-access,Socioeco
33563,826,62,0.0979785676844663,smog,EnvAntro
33564,801,438,0.964590483401688,rare-earth-mining,EnvAntro
33565,532,107,0.0691563076695427,smog,EnvAntro
33566,790,456,0.6845222088056793,deforestation,EnvAntro
33567,492,138,0.908486006727586,earthquakes,EnvNat
33568,359,19,0.3621524709237649,poverty-index,Socioeco
33569,874,421,0.5417436305207288,isolation,Emo
33570,169,110,0.7741121093951049,fire,EnvNat
33571,635,450,0.8660508967087683,chronic-pain,Phys
33572,179,450,0.6712985601768832,community-resilience,Emo
33573,831,323,0.0228715882950802,species-extinction,EnvAntro
33574,546,304,0.8264273415437173,smog,EnvAntro
33575,689,94,0.3393653152595438,fire,EnvNat
33576,140,447,0.4246881520688802,anxiety,Emo
33577,132,467,0.1513469452575104,poverty-index,Socioeco
33578,772,40,0.5390995094818382,extractive-industry-employment,Socioeco
33579,285,245,0.5593392525257102,migration-rate,Socioeco
33580,521,445,0.8347215128483808,deforestation,EnvAntro
33581,199,480,0.3774237232209849,fire,EnvNat
33582,811,477,0.3832876875443594,fire,EnvNat
33583,708,437,0.0552188184076097,fire,EnvNat
33584,876,135,0.99675458472227,earthquakes,EnvNat
33585,317,416,0.8987608088652548,fire,EnvNat
33586,356,453,0.0413916733228869,fire,EnvNat
33587,287,463,0.8191607320725603,migration-rate,Socioeco
33588,210,177,0.5891772858927499,migration-rate,Socioeco
33589,190,144,0.2484446137974248,fire,EnvNat
33590,777,45,0.3726447374131308,earthquakes,EnvNat
33591,711,460,0.298779478762639,fire,EnvNat
33592,195,449,0.5493660931826457,fire,EnvNat
33593,493,111,0.6743279297006457,heavy-metal-contamination,EnvAntro
33594,647,31,0.739750357239286,earthquakes,EnvNat
33595,729,153,0.5807581928905187,depression,Emo
33596,292,80,0.4091310651238223,heavy-metal-contamination,EnvAntro
33597,530,210,0.0362357845446208,healthcare-access,Socioeco
33598,246,92,0.0729339427980941,rare-earth-mining,EnvAntro
33599,249,121,0.1540593558487718,healthcare-access,Socioeco
33600,909,454,0.3925817950778061,fire,EnvNat
33601,612,118,0.7924394855078627,fire,EnvNat
33602,785,449,0.5422472950869434,obesity,Phys
33603,562,209,0.1371238388226269,tornados,EnvNat
33604,519,60,0.4860923287272251,fire,EnvNat
33605,646,92,0.4516630934712334,gdp,Socioeco
33606,650,471,0.7507884694904718,earthquakes,EnvNat
33607,225,481,0.2077217935057801,migration-rate,Socioeco
33608,487,135,0.8591669486517867,suicide,Emo
33609,736,43,0.9042700313676284,autoimmune-disorders,Phys
33610,47,49,0.119968986294847,healthcare-access,Socioeco
33611,556,228,0.2549324090907305,respiratory-illness,Phys
33612,291,62,0.3525358155030684,chronic-pain,Phys
33613,577,430,0.3952892084763367,respiratory-illness,Phys
33614,773,73,0.8760365348859559,food-insecurity-index,Socioeco
33615,285,68,0.1465412429562149,fire,EnvNat
33616,786,172,0.752804726931461,community-resilience,Emo
33617,477,120,0.7188734602763014,fire,EnvNat
33618,975,351,0.5328924253630228,fire,EnvNat
33619,295,431,0.3784638083784978,neurological-conditions,Phys
33620,732,445,0.3075155308381158,plastic-pollution,EnvAntro
33621,762,470,0.9689069029548522,fire,EnvNat
33622,888,63,0.8321656475830661,community-resilience,Emo
33623,322,467,0.3540171518552315,smog,EnvAntro
33624,368,468,0.573963938043589,earthquakes,EnvNat
33625,767,170,0.2735907448762942,fire,EnvNat
33626,527,179,0.0120166164281232,floods,EnvNat
33627,903,313,0.5816150035712604,fire,EnvNat
33628,664,437,0.2579782953661437,anxiety,Emo
33629,20,47,0.2707648770811466,fire,EnvNat
33630,551,166,0.9053577982684388,food-insecurity-index,Socioeco
33631,735,450,0.9142405642739808,fire,EnvNat
33632,754,80,0.2873867848934895,poverty-index,Socioeco
33633,879,37,0.8128233750008579,fire,EnvNat
33634,229,41,0.2515124708256524,chronic-pain,Phys
33635,824,77,0.4267151279441799,fire,EnvNat
33636,945,76,0.5708122125408991,chronic-pain,Phys
33637,963,434,0.3481116910389081,gini,Socioeco
33638,829,448,0.9071869803191568,fire,EnvNat
33639,722,170,0.6268321532796387,fire,EnvNat
33640,479,178,0.9736798681085784,tornados,EnvNat
33641,256,5,0.6961596094890683,fire,EnvNat
33642,566,317,0.5097842465908244,gdp,Socioeco
33643,842,468,0.3599604045308109,chronic-disease,Phys
33644,191,99,0.8749220090297573,chronic-disease,Phys
33645,629,55,0.9944364566750526,gdp,Socioeco
33646,364,296,0.2520826091729519,fire,EnvNat
33647,555,297,0.4645418622607882,food-insecurity-index,Socioeco
33648,955,478,0.8162661076576768,suicide,Emo
33649,904,65,0.7261890569794532,healthcare-access,Socioeco
33650,166,89,0.2021493944634038,isolation,Emo
33651,727,70,0.4259345964851596,smog,EnvAntro
33652,472,160,0.8497099531242281,fire,EnvNat
33653,751,46,0.5240516859346044,respiratory-illness,Phys
33654,234,477,0.0876119198293415,fire,EnvNat
33655,110,45,0.9105724882738228,respiratory-illness,Phys
33656,873,437,0.7790617082770891,chronic-disease,Phys
33657,265,114,0.8553810666751134,fire,EnvNat
33658,840,416,0.8783648616939016,chronic-pain,Phys
33659,623,178,0.9034521432396172,heavy-metal-contamination,EnvAntro
33660,161,34,0.3774739280843607,extractive-industry-employment,Socioeco
33661,523,471,0.7657442142314703,isolation,Emo
33662,442,481,0.975992442670614,depression,Emo
33663,389,43,0.2870922310173329,tornados,EnvNat
33664,877,81,0.99249471370419,poverty-index,Socioeco
33665,323,228,0.4196082133709029,anxiety,Emo
33666,231,75,0.9999238968398656,food-insecurity-index,Socioeco
33667,310,436,0.975132573561626,respiratory-illness,Phys
33668,533,115,0.212469350938748,species-extinction,EnvAntro
33669,577,224,0.1711429943615351,volcanic-eruptions,EnvNat
33670,633,130,0.8589188441554569,fire,EnvNat
33671,67,48,0.4350916007689343,cancer-rate,Phys
33672,906,307,0.8743206717390042,migration-rate,Socioeco
33673,261,146,0.6379536635884361,fire,EnvNat
33674,355,295,0.7491706401100966,species-extinction,EnvAntro
33675,710,452,0.0664233455720954,fire,EnvNat
33676,243,140,0.1344393269629499,food-insecurity-index,Socioeco
33677,630,467,0.8996056002114723,fire,EnvNat
33678,531,469,0.9540952629009728,healthcare-access,Socioeco
33679,197,81,0.5734779772564813,heavy-metal-contamination,EnvAntro
33680,516,202,0.2686023256818132,respiratory-illness,Phys
33681,871,48,0.9122190523711746,tornados,EnvNat
33682,350,95,0.4402850215314449,floods,EnvNat
33683,854,127,0.906272493834432,rare-earth-mining,EnvAntro
33684,616,154,0.4363914848901066,smog,EnvAntro
33685,877,286,0.6332038128117902,gini,Socioeco
33686,775,480,0.7883674496904344,fire,EnvNat
33687,34,472,0.293123662639886,fire,EnvNat
33688,903,420,0.1380635839982624,fire,EnvNat
33689,544,58,0.2645432358054231,cancer-rate,Phys
33690,110,464,0.0716995531402192,deforestation,EnvAntro
33691,793,67,0.3686668741237748,volcanic-eruptions,EnvNat
33692,935,432,0.6993686081850112,cancer-rate,Phys
33693,110,60,0.4996794090644981,fire,EnvNat
33694,626,8,0.4324924361160799,fire,EnvNat
33695,203,166,0.8286925853054309,fire,EnvNat
33696,863,54,0.5578848657286632,extractive-industry-employment,Socioeco
33697,321,271,0.2716425468962493,fire,EnvNat
33698,408,13,0.2141079819333887,fire,EnvNat
33699,780,122,0.9778630595614196,poverty-index,Socioeco
33700,339,86,0.996492580479448,suicide,Emo
33701,525,117,0.6458419330157178,migration-rate,Socioeco
33702,847,49,0.9507534268995574,extractive-industry-employment,Socioeco
33703,151,468,0.7826809366818666,earthquakes,EnvNat
33704,267,12,0.9044274532271924,migration-rate,Socioeco
33705,284,230,0.8590446206006178,fire,EnvNat
33706,747,97,0.3800100681441606,chronic-pain,Phys
33707,180,32,0.9117293621656916,volcanic-eruptions,EnvNat
33708,239,127,0.8784957716808451,fire,EnvNat
33709,742,434,0.859691003980328,plastic-pollution,EnvAntro
33710,778,215,0.895737118358184,fire,EnvNat
33711,104,48,0.3334552025932764,chronic-pain,Phys
33712,204,467,0.4231379436969786,fire,EnvNat
33713,128,58,0.8685705469572895,heavy-metal-contamination,EnvAntro
33714,385,274,0.7849983446837293,deforestation,EnvAntro
33715,771,108,0.2033687938286974,fire,EnvNat
33716,944,50,0.1888055126956629,anxiety,Emo
33717,808,158,0.2461050696824376,fire,EnvNat
33718,762,89,0.5551341366567744,isolation,Emo
33719,832,74,0.7429456284216045,autoimmune-disorders,Phys
33720,310,334,0.6769753115403141,fire,EnvNat
33721,92,455,0.6307865572590047,community-resilience,Emo
33722,246,21,0.9851193846882256,anxiety,Emo
33723,488,467,0.1984322271772154,chronic-pain,Phys
33724,304,63,0.3099512118318239,cancer-rate,Phys
33725,474,211,0.563335968484406,heavy-metal-contamination,EnvAntro
33726,384,472,0.8722468746077914,obesity,Phys
33727,645,446,0.5494175721214654,gdp,Socioeco
33728,592,123,0.0819445536527825,suicide,Emo
33729,586,120,0.9242831510528328,fire,EnvNat
33730,337,3,0.5475955870147994,fire,EnvNat
33731,387,268,0.176953872679442,floods,EnvNat
33732,624,70,0.3573358868032933,food-insecurity-index,Socioeco
33733,706,88,0.7005543369387693,fire,EnvNat
33734,875,459,0.6100444484500388,species-extinction,EnvAntro
33735,729,47,0.0811590284320595,gini,Socioeco
33736,505,187,0.0642489867784164,fire,EnvNat
33737,731,51,0.6372680710594434,fire,EnvNat
33738,149,40,0.3678333884355724,fire,EnvNat
33739,637,122,0.5811036173548032,fire,EnvNat
33740,336,233,0.1132777775376875,migration-rate,Socioeco
